Date,Location,Hum,Hum1,Hum2,Hum3,Hum4,Hum5,Hum6,Hum7,Hum8,Hum9,Hum10,Hum11,Hum12,Hum13,Hum14,Hum15,Hum16,Hum17,Hum18,Hum19,Hum20,Hum21,Hum22,Hum23,Hum24,Hum25,Hum26,Hum27,Hum28,Hum29,Hum30,Raf,Raf1,Raf2,Raf3,Raf4,Raf5,Raf6,Raf7,Raf8,Raf9,Raf10,Raf11,Raf12,Raf13,Raf14,Raf15,Raf16,Raf17,Raf18,Raf19,Raf20,Raf21,Raf22,Raf23,Raf24,Raf25,Raf26,Raf27,Raf28,Raf29,Raf30,RfD,RfD1,RfD2,RfD3,RfD4,RfD5,RfD6,RfD7,RfD8,RfD9,RfD10,RfD11,RfD12,RfD13,RfD14,RfD15,RfD16,RfD17,RfD18,RfD19,RfD20,RfD21,RfD22,RfD23,RfD24,RfD25,RfD26,RfD27,RfD28,RfD29,RfD30,Tav,Tav1,Tav2,Tav3,Tav4,Tav5,Tav6,Tav7,Tav8,Tav9,Tav10,Tav11,Tav12,Tav13,Tav14,Tav15,Tav16,Tav17,Tav18,Tav19,Tav20,Tav21,Tav22,Tav23,Tav24,Tav25,Tav26,Tav27,Tav28,Tav29,Tav30,Tmi,Tmi1,Tmi2,Tmi3,Tmi4,Tmi5,Tmi6,Tmi7,Tmi8,Tmi9,Tmi10,Tmi11,Tmi12,Tmi13,Tmi14,Tmi15,Tmi16,Tmi17,Tmi18,Tmi19,Tmi20,Tmi21,Tmi22,Tmi23,Tmi24,Tmi25,Tmi26,Tmi27,Tmi28,Tmi29,Tmi30,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,LandUse,Mosq,level
2011-08-05,YangPyung/WaterPump,67.8,86.3,169.3,246.8,327.9,415.7,491,572.6,661.6,753.7,834.7,920,1001.6,1077.9,1148.9,1196.9,1247.2,1302.7,1365.5,1448,1539.1,1628.5,1718,1803.6,1891.5,1981.8,2062.2,2145.7,2229.8,2314.7,2314.7,0,19,25.5,26.5,26.5,105.5,105.5,125,215,481.5,586.5,590.5,596,596,596.5,596.5,596.5,596.5,596.5,596.5,636,662.5,700,723.5,769.5,817,820,849.5,865.5,914,914,0,0,1,2,3,3,4,4,5,6,7,8,9,10,10,11,11,11,11,11,11,12,13,14,15,16,17,18,19,20,20,28.9,25.4,51.2,77.5,103.5,128.5,155.9,182.4,207.6,232,258.2,284.1,309.1,334.9,359.4,387.1,415.1,444.1,473.2,498.8,521.9,545.5,569.6,594.3,617.4,639,663.6,687.6,710.1,733,733,23.8,23.5,47.5,72.2,95.9,119,144,168,191.2,213.9,235.5,259.4,281.9,305.6,326.2,349.6,374.1,399.8,424.3,447,468.6,490.2,512.8,535.8,556.9,577.2,599.1,619.9,640.6,661.8,661.8,34,28.2,56.8,87.5,116.2,143.6,174.5,204.9,231.4,257.9,287.8,315.9,344.3,374.5,401.1,433.8,466,499.2,533.4,563.1,588,614.5,640.3,666.7,692.6,715.2,744.3,772.8,797.6,823.2,823.2,3,0,1
2011-08-06,YangPyung/WaterPump,67.5,67.8,154.1,237.1,314.6,395.7,483.5,558.8,640.4,729.4,821.5,902.5,987.8,1069.4,1145.7,1216.7,1264.7,1315,1370.5,1433.3,1515.8,1606.9,1696.3,1785.8,1871.4,1959.3,2049.6,2130,2213.5,2297.6,2297.6,0,0,19,25.5,26.5,26.5,105.5,105.5,125,215,481.5,586.5,590.5,596,596,596.5,596.5,596.5,596.5,596.5,596.5,636,662.5,700,723.5,769.5,817,820,849.5,865.5,865.5,0,0,0,1,2,3,3,4,4,5,6,7,8,9,10,10,11,11,11,11,11,11,12,13,14,15,16,17,18,19,19,28.6,28.9,54.3,80.1,106.4,132.4,157.4,184.8,211.3,236.5,260.9,287.1,313,338,363.8,388.3,416,444,473,502.1,527.7,550.8,574.4,598.5,623.2,646.3,667.9,692.5,716.5,739,739,26.3,23.8,47.3,71.3,96,119.7,142.8,167.8,191.8,215,237.7,259.3,283.2,305.7,329.4,350,373.4,397.9,423.6,448.1,470.8,492.4,514,536.6,559.6,580.7,601,622.9,643.7,664.4,664.4,32.7,34,62.2,90.8,121.5,150.2,177.6,208.5,238.9,265.4,291.9,321.8,349.9,378.3,408.5,435.1,467.8,500,533.2,567.4,597.1,622,648.5,674.3,700.7,726.6,749.2,778.3,806.8,831.6,831.6,3,0,1
2011-08-07,YangPyung/WaterPump,63.9,67.5,135.3,221.6,304.6,382.1,463.2,551,626.3,707.9,796.9,889,970,1055.3,1136.9,1213.2,1284.2,1332.2,1382.5,1438,1500.8,1583.3,1674.4,1763.8,1853.3,1938.9,2026.8,2117.1,2197.5,2281,2281,5,0,0,19,25.5,26.5,26.5,105.5,105.5,125,215,481.5,586.5,590.5,596,596,596.5,596.5,596.5,596.5,596.5,596.5,636,662.5,700,723.5,769.5,817,820,849.5,849.5,1,1,1,1,2,3,4,4,5,5,6,7,8,9,10,11,11,12,12,12,12,12,12,13,14,15,16,17,18,19,19,28.4,28.6,57.5,82.9,108.7,135,161,186,213.4,239.9,265.1,289.5,315.7,341.6,366.6,392.4,416.9,444.6,472.6,501.6,530.7,556.3,579.4,603,627.1,651.8,674.9,696.5,721.1,745.1,745.1,24.3,26.3,50.1,73.6,97.6,122.3,146,169.1,194.1,218.1,241.3,264,285.6,309.5,332,355.7,376.3,399.7,424.2,449.9,474.4,497.1,518.7,540.3,562.9,585.9,607,627.3,649.2,670,670,32.6,32.7,66.7,94.9,123.5,154.2,182.9,210.3,241.2,271.6,298.1,324.6,354.5,382.6,411,441.2,467.8,500.5,532.7,565.9,600.1,629.8,654.7,681.2,707,733.4,759.3,781.9,811,839.5,839.5,3,0,1
2011-08-08,YangPyung/WaterPump,84.8,63.9,131.4,199.2,285.5,368.5,446,527.1,614.9,690.2,771.8,860.8,952.9,1033.9,1119.2,1200.8,1277.1,1348.1,1396.1,1446.4,1501.9,1564.7,1647.2,1738.3,1827.7,1917.2,2002.8,2090.7,2181,2261.4,2261.4,37,5,5,5,24,30.5,31.5,31.5,110.5,110.5,130,220,486.5,591.5,595.5,601,601,601.5,601.5,601.5,601.5,601.5,601.5,641,667.5,705,728.5,774.5,822,825,825,1,1,2,2,2,3,4,5,5,6,6,7,8,9,10,11,12,12,13,13,13,13,13,13,14,15,16,17,18,19,19,24.5,28.4,57,85.9,111.3,137.1,163.4,189.4,214.4,241.8,268.3,293.5,317.9,344.1,370,395,420.8,445.3,473,501,530,559.1,584.7,607.8,631.4,655.5,680.2,703.3,724.9,749.5,749.5,23.6,24.3,50.6,74.4,97.9,121.9,146.6,170.3,193.4,218.4,242.4,265.6,288.3,309.9,333.8,356.3,380,400.6,424,448.5,474.2,498.7,521.4,543,564.6,587.2,610.2,631.3,651.6,673.5,673.5,27.3,32.6,65.3,99.3,127.5,156.1,186.8,215.5,242.9,273.8,304.2,330.7,357.2,387.1,415.2,443.6,473.8,500.4,533.1,565.3,598.5,632.7,662.4,687.3,713.8,739.6,766,791.9,814.5,843.6,843.6,3,0,1
2011-08-09,YangPyung/WaterPump,76.3,84.8,148.7,216.2,284,370.3,453.3,530.8,611.9,699.7,775,856.6,945.6,1037.7,1118.7,1204,1285.6,1361.9,1432.9,1480.9,1531.2,1586.7,1649.5,1732,1823.1,1912.5,2002,2087.6,2175.5,2265.8,2265.8,0,37,42,42,42,61,67.5,68.5,68.5,147.5,147.5,167,257,523.5,628.5,632.5,638,638,638.5,638.5,638.5,638.5,638.5,638.5,678,704.5,742,765.5,811.5,859,859,0,0,1,2,2,2,3,4,5,5,6,6,7,8,9,10,11,12,12,13,13,13,13,13,13,14,15,16,17,18,18,25.7,24.5,52.9,81.5,110.4,135.8,161.6,187.9,213.9,238.9,266.3,292.8,318,342.4,368.6,394.5,419.5,445.3,469.8,497.5,525.5,554.5,583.6,609.2,632.3,655.9,680,704.7,727.8,749.4,749.4,24.3,23.6,47.9,74.2,98,121.5,145.5,170.2,193.9,217,242,266,289.2,311.9,333.5,357.4,379.9,403.6,424.2,447.6,472.1,497.8,522.3,545,566.6,588.2,610.8,633.8,654.9,675.2,675.2,28.3,27.3,59.9,92.6,126.6,154.8,183.4,214.1,242.8,270.2,301.1,331.5,358,384.5,414.4,442.5,470.9,501.1,527.7,560.4,592.6,625.8,660,689.7,714.6,741.1,766.9,793.3,819.2,841.8,841.8,3,0,1
2011-08-10,YangPyung/WaterPump,81,76.3,161.1,225,292.5,360.3,446.6,529.6,607.1,688.2,776,851.3,932.9,1021.9,1114,1195,1280.3,1361.9,1438.2,1509.2,1557.2,1607.5,1663,1725.8,1808.3,1899.4,1988.8,2078.3,2163.9,2251.8,2251.8,0,0,37,42,42,42,61,67.5,68.5,68.5,147.5,147.5,167,257,523.5,628.5,632.5,638,638,638.5,638.5,638.5,638.5,638.5,638.5,678,704.5,742,765.5,811.5,811.5,0,0,0,1,2,2,2,3,4,5,5,6,6,7,8,9,10,11,12,12,13,13,13,13,13,13,14,15,16,17,17,25.7,25.7,50.2,78.6,107.2,136.1,161.5,187.3,213.6,239.6,264.6,292,318.5,343.7,368.1,394.3,420.2,445.2,471,495.5,523.2,551.2,580.2,609.3,634.9,658,681.6,705.7,730.4,753.5,753.5,23.1,24.3,47.9,72.2,98.5,122.3,145.8,169.8,194.5,218.2,241.3,266.3,290.3,313.5,336.2,357.8,381.7,404.2,427.9,448.5,471.9,496.4,522.1,546.6,569.3,590.9,612.5,635.1,658.1,679.2,679.2,29.1,28.3,55.6,88.2,120.9,154.9,183.1,211.7,242.4,271.1,298.5,329.4,359.8,386.3,412.8,442.7,470.8,499.2,529.4,556,588.7,620.9,654.1,688.3,718,742.9,769.4,795.2,821.6,847.5,847.5,3,0,1
2011-08-11,YangPyung/WaterPump,78.9,81,157.3,242.1,306,373.5,441.3,527.6,610.6,688.1,769.2,857,932.3,1013.9,1102.9,1195,1276,1361.3,1442.9,1519.2,1590.2,1638.2,1688.5,1744,1806.8,1889.3,1980.4,2069.8,2159.3,2244.9,2244.9,0,0,0,37,42,42,42,61,67.5,68.5,68.5,147.5,147.5,167,257,523.5,628.5,632.5,638,638,638.5,638.5,638.5,638.5,638.5,638.5,678,704.5,742,765.5,765.5,0,0,0,0,1,2,2,2,3,4,5,5,6,6,7,8,9,10,11,12,12,13,13,13,13,13,13,14,15,16,16,26.6,25.7,51.4,75.9,104.3,132.9,161.8,187.2,213,239.3,265.3,290.3,317.7,344.2,369.4,393.8,420,445.9,470.9,496.7,521.2,548.9,576.9,605.9,635,660.6,683.7,707.3,731.4,756.1,756.1,24.4,23.1,47.4,71,95.3,121.6,145.4,168.9,192.9,217.6,241.3,264.4,289.4,313.4,336.6,359.3,380.9,404.8,427.3,451,471.6,495,519.5,545.2,569.7,592.4,614,635.6,658.2,681.2,681.2,30.6,29.1,57.4,84.7,117.3,150,184,212.2,240.8,271.5,300.2,327.6,358.5,388.9,415.4,441.9,471.8,499.9,528.3,558.5,585.1,617.8,650,683.2,717.4,747.1,772,798.5,824.3,850.7,850.7,3,0,1
2011-08-12,YangPyung/WaterPump,86.5,78.9,159.9,236.2,321,384.9,452.4,520.2,606.5,689.5,767,848.1,935.9,1011.2,1092.8,1181.8,1273.9,1354.9,1440.2,1521.8,1598.1,1669.1,1717.1,1767.4,1822.9,1885.7,1968.2,2059.3,2148.7,2238.2,2238.2,16.5,0,0,0,37,42,42,42,61,67.5,68.5,68.5,147.5,147.5,167,257,523.5,628.5,632.5,638,638,638.5,638.5,638.5,638.5,638.5,638.5,678,704.5,742,742,1,1,1,1,1,2,3,3,3,4,5,6,6,7,7,8,9,10,11,12,13,13,14,14,14,14,14,14,15,16,16,25.2,26.6,52.3,78,102.5,130.9,159.5,188.4,213.8,239.6,265.9,291.9,316.9,344.3,370.8,396,420.4,446.6,472.5,497.5,523.3,547.8,575.5,603.5,632.5,661.6,687.2,710.3,733.9,758,758,23.9,24.4,47.5,71.8,95.4,119.7,146,169.8,193.3,217.3,242,265.7,288.8,313.8,337.8,361,383.7,405.3,429.2,451.7,475.4,496,519.4,543.9,569.6,594.1,616.8,638.4,660,682.6,682.6,27.4,30.6,59.7,88,115.3,147.9,180.6,214.6,242.8,271.4,302.1,330.8,358.2,389.1,419.5,446,472.5,502.4,530.5,558.9,589.1,615.7,648.4,680.6,713.8,748,777.7,802.6,829.1,854.9,854.9,3,0,1
2011-08-13,YangPyung/WaterPump,83.9,86.5,165.4,246.4,322.7,407.5,471.4,538.9,606.7,693,776,853.5,934.6,1022.4,1097.7,1179.3,1268.3,1360.4,1441.4,1526.7,1608.3,1684.6,1755.6,1803.6,1853.9,1909.4,1972.2,2054.7,2145.8,2235.2,2235.2,7.5,16.5,16.5,16.5,16.5,53.5,58.5,58.5,58.5,77.5,84,85,85,164,164,183.5,273.5,540,645,649,654.5,654.5,655,655,655,655,655,655,694.5,721,721,1,1,2,2,2,2,3,4,4,4,5,6,7,7,8,8,9,10,11,12,13,14,14,15,15,15,15,15,15,16,16,25.4,25.2,51.8,77.5,103.2,127.7,156.1,184.7,213.6,239,264.8,291.1,317.1,342.1,369.5,396,421.2,445.6,471.8,497.7,522.7,548.5,573,600.7,628.7,657.7,686.8,712.4,735.5,759.1,759.1,23.9,23.9,48.3,71.4,95.7,119.3,143.6,169.9,193.7,217.2,241.2,265.9,289.6,312.7,337.7,361.7,384.9,407.6,429.2,453.1,475.6,499.3,519.9,543.3,567.8,593.5,618,640.7,662.3,683.9,683.9,27.1,27.4,58,87.1,115.4,142.7,175.3,208,242,270.2,298.8,329.5,358.2,385.6,416.5,446.9,473.4,499.9,529.8,557.9,586.3,616.5,643.1,675.8,708,741.2,775.4,805.1,830,856.5,856.5,3,0,1
2011-08-14,YangPyung/WaterPump,86.8,83.9,170.4,249.3,330.3,406.6,491.4,555.3,622.8,690.6,776.9,859.9,937.4,1018.5,1106.3,1181.6,1263.2,1352.2,1444.3,1525.3,1610.6,1692.2,1768.5,1839.5,1887.5,1937.8,1993.3,2056.1,2138.6,2229.7,2229.7,25,7.5,24,24,24,24,61,66,66,66,85,91.5,92.5,92.5,171.5,171.5,191,281,547.5,652.5,656.5,662,662,662.5,662.5,662.5,662.5,662.5,662.5,702,702,1,1,2,3,3,3,3,4,5,5,5,6,7,8,8,9,9,10,11,12,13,14,15,15,16,16,16,16,16,16,16,24.9,25.4,50.6,77.2,102.9,128.6,153.1,181.5,210.1,239,264.4,290.2,316.5,342.5,367.5,394.9,421.4,446.6,471,497.2,523.1,548.1,573.9,598.4,626.1,654.1,683.1,712.2,737.8,760.9,760.9,23.1,23.9,47.8,72.2,95.3,119.6,143.2,167.5,193.8,217.6,241.1,265.1,289.8,313.5,336.6,361.6,385.6,408.8,431.5,453.1,477,499.5,523.2,543.8,567.2,591.7,617.4,641.9,664.6,686.2,686.2,27.3,27.1,54.5,85.1,114.2,142.5,169.8,202.4,235.1,269.1,297.3,325.9,356.6,385.3,412.7,443.6,474,500.5,527,556.9,585,613.4,643.6,670.2,702.9,735.1,768.3,802.5,832.2,857.1,857.1,3,0,1
2011-08-15,YangPyung/WaterPump,87.3,86.8,170.7,257.2,336.1,417.1,493.4,578.2,642.1,709.6,777.4,863.7,946.7,1024.2,1105.3,1193.1,1268.4,1350,1439,1531.1,1612.1,1697.4,1779,1855.3,1926.3,1974.3,2024.6,2080.1,2142.9,2225.4,2225.4,0.5,25,32.5,49,49,49,49,86,91,91,91,110,116.5,117.5,117.5,196.5,196.5,216,306,572.5,677.5,681.5,687,687,687.5,687.5,687.5,687.5,687.5,687.5,687.5,1,1,2,3,4,4,4,4,5,6,6,6,7,8,9,9,10,10,11,12,13,14,15,16,16,17,17,17,17,17,17,24.7,24.9,50.3,75.5,102.1,127.8,153.5,178,206.4,235,263.9,289.3,315.1,341.4,367.4,392.4,419.8,446.3,471.5,495.9,522.1,548,573,598.8,623.3,651,679,708,737.1,762.7,762.7,23,23.1,47,70.9,95.3,118.4,142.7,166.3,190.6,216.9,240.7,264.2,288.2,312.9,336.6,359.7,384.7,408.7,431.9,454.6,476.2,500.1,522.6,546.3,566.9,590.3,614.8,640.5,665,687.7,687.7,27,27.3,54.4,81.8,112.4,141.5,169.8,197.1,229.7,262.4,296.4,324.6,353.2,383.9,412.6,440,470.9,501.3,527.8,554.3,584.2,612.3,640.7,670.9,697.5,730.2,762.4,795.6,829.8,859.5,859.5,3,0,1
2011-08-16,YangPyung/WaterPump,87.8,87.3,174.1,258,344.5,423.4,504.4,580.7,665.5,729.4,796.9,864.7,951,1034,1111.5,1192.6,1280.4,1355.7,1437.3,1526.3,1618.4,1699.4,1784.7,1866.3,1942.6,2013.6,2061.6,2111.9,2167.4,2230.2,2230.2,25.5,0.5,25.5,33,49.5,49.5,49.5,49.5,86.5,91.5,91.5,91.5,110.5,117,118,118,197,197,216.5,306.5,573,678,682,687.5,687.5,688,688,688,688,688,688,1,1,2,3,4,5,5,5,5,6,7,7,7,8,9,10,10,11,11,12,13,14,15,16,17,17,18,18,18,18,18,25.1,24.7,49.6,75,100.2,126.8,152.5,178.2,202.7,231.1,259.7,288.6,314,339.8,366.1,392.1,417.1,444.5,471,496.2,520.6,546.8,572.7,597.7,623.5,648,675.7,703.7,732.7,761.8,761.8,23.6,23,46.1,70,93.9,118.3,141.4,165.7,189.3,213.6,239.9,263.7,287.2,311.2,335.9,359.6,382.7,407.7,431.7,454.9,477.6,499.2,523.1,545.6,569.3,589.9,613.3,637.8,663.5,688,688,26.6,27,54.3,81.4,108.8,139.4,168.5,196.8,224.1,256.7,289.4,323.4,351.6,380.2,410.9,439.6,467,497.9,528.3,554.8,581.3,611.2,639.3,667.7,697.9,724.5,757.2,789.4,822.6,856.8,856.8,3,0,1
2011-08-17,YangPyung/WaterPump,91.1,87.8,175.1,261.9,345.8,432.3,511.2,592.2,668.5,753.3,817.2,884.7,952.5,1038.8,1121.8,1199.3,1280.4,1368.2,1443.5,1525.1,1614.1,1706.2,1787.2,1872.5,1954.1,2030.4,2101.4,2149.4,2199.7,2255.2,2255.2,11,25.5,26,51,58.5,75,75,75,75,112,117,117,117,136,142.5,143.5,143.5,222.5,222.5,242,332,598.5,703.5,707.5,713,713,713.5,713.5,713.5,713.5,713.5,1,1,2,3,4,5,6,6,6,6,7,8,8,8,9,10,11,11,12,12,13,14,15,16,17,18,18,19,19,19,19,23.9,25.1,49.8,74.7,100.1,125.3,151.9,177.6,203.3,227.8,256.2,284.8,313.7,339.1,364.9,391.2,417.2,442.2,469.6,496.1,521.3,545.7,571.9,597.8,622.8,648.6,673.1,700.8,728.8,757.8,757.8,22.7,23.6,46.6,69.7,93.6,117.5,141.9,165,189.3,212.9,237.2,263.5,287.3,310.8,334.8,359.5,383.2,406.3,431.3,455.3,478.5,501.2,522.8,546.7,569.2,592.9,613.5,636.9,661.4,687.1,687.1,24.6,26.6,53.6,80.9,108,135.4,166,195.1,223.4,250.7,283.3,316,350,378.2,406.8,437.5,466.2,493.6,524.5,554.9,581.4,607.9,637.8,665.9,694.3,724.5,751.1,783.8,816,849.2,849.2,3,0,1
2011-08-18,YangPyung/WaterPump,73.3,91.1,178.9,266.2,353,436.9,523.4,602.3,683.3,759.6,844.4,908.3,975.8,1043.6,1129.9,1212.9,1290.4,1371.5,1459.3,1534.6,1616.2,1705.2,1797.3,1878.3,1963.6,2045.2,2121.5,2192.5,2240.5,2290.8,2290.8,0,11,36.5,37,62,69.5,86,86,86,86,123,128,128,128,147,153.5,154.5,154.5,233.5,233.5,253,343,609.5,714.5,718.5,724,724,724.5,724.5,724.5,724.5,0,0,1,2,3,4,5,6,6,6,6,7,8,8,8,9,10,11,11,12,12,13,14,15,16,17,18,18,19,19,19,25.6,23.9,49,73.7,98.6,124,149.2,175.8,201.5,227.2,251.7,280.1,308.7,337.6,363,388.8,415.1,441.1,466.1,493.5,520,545.2,569.6,595.8,621.7,646.7,672.5,697,724.7,752.7,752.7,21.9,22.7,46.3,69.3,92.4,116.3,140.2,164.6,187.7,212,235.6,259.9,286.2,310,333.5,357.5,382.2,405.9,429,454,478,501.2,523.9,545.5,569.4,591.9,615.6,636.2,659.6,684.1,684.1,29.9,24.6,51.2,78.2,105.5,132.6,160,190.6,219.7,248,275.3,307.9,340.6,374.6,402.8,431.4,462.1,490.8,518.2,549.1,579.5,606,632.5,662.4,690.5,718.9,749.1,775.7,808.4,840.6,840.6,3,0,1
2011-08-19,YangPyung/WaterPump,75.6,73.3,164.4,252.2,339.5,426.3,510.2,596.7,675.6,756.6,832.9,917.7,981.6,1049.1,1116.9,1203.2,1286.2,1363.7,1444.8,1532.6,1607.9,1689.5,1778.5,1870.6,1951.6,2036.9,2118.5,2194.8,2265.8,2313.8,2313.8,0,0,11,36.5,37,62,69.5,86,86,86,86,123,128,128,128,147,153.5,154.5,154.5,233.5,233.5,253,343,609.5,714.5,718.5,724,724,724.5,724.5,724.5,0,0,0,1,2,3,4,5,6,6,6,6,7,8,8,8,9,10,11,11,12,12,13,14,15,16,17,18,18,19,19,24.5,25.6,49.5,74.6,99.3,124.2,149.6,174.8,201.4,227.1,252.8,277.3,305.7,334.3,363.2,388.6,414.4,440.7,466.7,491.7,519.1,545.6,570.8,595.2,621.4,647.3,672.3,698.1,722.6,750.3,750.3,22.4,21.9,44.6,68.2,91.2,114.3,138.2,162.1,186.5,209.6,233.9,257.5,281.8,308.1,331.9,355.4,379.4,404.1,427.8,450.9,475.9,499.9,523.1,545.8,567.4,591.3,613.8,637.5,658.1,681.5,681.5,29.1,29.9,54.5,81.1,108.1,135.4,162.5,189.9,220.5,249.6,277.9,305.2,337.8,370.5,404.5,432.7,461.3,492,520.7,548.1,579,609.4,635.9,662.4,692.3,720.4,748.8,779,805.6,838.3,838.3,3,0,1
2011-08-20,YangPyung/WaterPump,76.9,75.6,148.9,240,327.8,415.1,501.9,585.8,672.3,751.2,832.2,908.5,993.3,1057.2,1124.7,1192.5,1278.8,1361.8,1439.3,1520.4,1608.2,1683.5,1765.1,1854.1,1946.2,2027.2,2112.5,2194.1,2270.4,2341.4,2341.4,1,0,0,11,36.5,37,62,69.5,86,86,86,86,123,128,128,128,147,153.5,154.5,154.5,233.5,233.5,253,343,609.5,714.5,718.5,724,724,724.5,724.5,1,1,1,1,2,3,4,5,6,7,7,7,7,8,9,9,9,10,11,12,12,13,13,14,15,16,17,18,19,19,19,22.9,24.5,50.1,74,99.1,123.8,148.7,174.1,199.3,225.9,251.6,277.3,301.8,330.2,358.8,387.7,413.1,438.9,465.2,491.2,516.2,543.6,570.1,595.3,619.7,645.9,671.8,696.8,722.6,747.1,747.1,20.3,22.4,44.3,67,90.6,113.6,136.7,160.6,184.5,208.9,232,256.3,279.9,304.2,330.5,354.3,377.8,401.8,426.5,450.2,473.3,498.3,522.3,545.5,568.2,589.8,613.7,636.2,659.9,680.5,680.5,26.5,29.1,59,83.6,110.2,137.2,164.5,191.6,219,249.6,278.7,307,334.3,366.9,399.6,433.6,461.8,490.4,521.1,549.8,577.2,608.1,638.5,665,691.5,721.4,749.5,777.9,808.1,834.7,834.7,3,0,1
2011-08-21,YangPyung/WaterPump,68.4,76.9,152.5,225.8,316.9,404.7,492,578.8,662.7,749.2,828.1,909.1,985.4,1070.2,1134.1,1201.6,1269.4,1355.7,1438.7,1516.2,1597.3,1685.1,1760.4,1842,1931,2023.1,2104.1,2189.4,2271,2347.3,2347.3,0,1,1,1,12,37.5,38,63,70.5,87,87,87,87,124,129,129,129,148,154.5,155.5,155.5,234.5,234.5,254,344,610.5,715.5,719.5,725,725,725,0,0,1,1,1,2,3,4,5,6,7,7,7,7,8,9,9,9,10,11,12,12,13,13,14,15,16,17,18,19,19,24.4,22.9,47.4,73,96.9,122,146.7,171.6,197,222.2,248.8,274.5,300.2,324.7,353.1,381.7,410.6,436,461.8,488.1,514.1,539.1,566.5,593,618.2,642.6,668.8,694.7,719.7,745.5,745.5,19.4,20.3,42.7,64.6,87.3,110.9,133.9,157,180.9,204.8,229.2,252.3,276.6,300.2,324.5,350.8,374.6,398.1,422.1,446.8,470.5,493.6,518.6,542.6,565.8,588.5,610.1,634,656.5,680.2,680.2,30.8,26.5,55.6,85.5,110.1,136.7,163.7,191,218.1,245.5,276.1,305.2,333.5,360.8,393.4,426.1,460.1,488.3,516.9,547.6,576.3,603.7,634.6,665,691.5,718,747.9,776,804.4,834.6,834.6,3,0,1
2011-08-22,YangPyung/WaterPump,71.4,68.4,145.3,220.9,294.2,385.3,473.1,560.4,647.2,731.1,817.6,896.5,977.5,1053.8,1138.6,1202.5,1270,1337.8,1424.1,1507.1,1584.6,1665.7,1753.5,1828.8,1910.4,1999.4,2091.5,2172.5,2257.8,2339.4,2339.4,0,0,1,1,1,12,37.5,38,63,70.5,87,87,87,87,124,129,129,129,148,154.5,155.5,155.5,234.5,234.5,254,344,610.5,715.5,719.5,725,725,0,0,0,1,1,1,2,3,4,5,6,7,7,7,7,8,9,9,9,10,11,12,12,13,13,14,15,16,17,18,18,24.2,24.4,47.3,71.8,97.4,121.3,146.4,171.1,196,221.4,246.6,273.2,298.9,324.6,349.1,377.5,406.1,435,460.4,486.2,512.5,538.5,563.5,590.9,617.4,642.6,667,693.2,719.1,744.1,744.1,21.4,19.4,39.7,62.1,84,106.7,130.3,153.3,176.4,200.3,224.2,248.6,271.7,296,319.6,343.9,370.2,394,417.5,441.5,466.2,489.9,513,538,562,585.2,607.9,629.5,653.4,675.9,675.9,30,30.8,57.3,86.4,116.3,140.9,167.5,194.5,221.8,248.9,276.3,306.9,336,364.3,391.6,424.2,456.9,490.9,519.1,547.7,578.4,607.1,634.5,665.4,695.8,722.3,748.8,778.7,806.8,835.2,835.2,3,0,1
2011-08-23,YangPyung/WaterPump,60.1,71.4,139.8,216.7,292.3,365.6,456.7,544.5,631.8,718.6,802.5,889,967.9,1048.9,1125.2,1210,1273.9,1341.4,1409.2,1495.5,1578.5,1656,1737.1,1824.9,1900.2,1981.8,2070.8,2162.9,2243.9,2329.2,2329.2,0,0,0,1,1,1,12,37.5,38,63,70.5,87,87,87,87,124,129,129,129,148,154.5,155.5,155.5,234.5,234.5,254,344,610.5,715.5,719.5,719.5,0,0,0,0,1,1,1,2,3,4,5,6,7,7,7,7,8,9,9,9,10,11,12,12,13,13,14,15,16,17,17,25,24.2,48.6,71.5,96,121.6,145.5,170.6,195.3,220.2,245.6,270.8,297.4,323.1,348.8,373.3,401.7,430.3,459.2,484.6,510.4,536.7,562.7,587.7,615.1,641.6,666.8,691.2,717.4,743.3,743.3,19.4,21.4,40.8,61.1,83.5,105.4,128.1,151.7,174.7,197.8,221.7,245.6,270,293.1,317.4,341,365.3,391.6,415.4,438.9,462.9,487.6,511.3,534.4,559.4,583.4,606.6,629.3,650.9,674.8,674.8,30.3,30,60.8,87.3,116.4,146.3,170.9,197.5,224.5,251.8,278.9,306.3,336.9,366,394.3,421.6,454.2,486.9,520.9,549.1,577.7,608.4,637.1,664.5,695.4,725.8,752.3,778.8,808.7,836.8,836.8,3,0,1
